DATE,Year,Season,LAT,LONG,SITE,OBSERVER,BUDDY,SEASON,TEMP,DEPTH,TRANSECT,QUADRAT,PUR DEN,RED DEN,STATE,RELIEF,Notes,Focal Site,Depth Zone,Proportion Large,Proportion Small,Proportion Medium,Size Class,Density
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,3,1,12,5,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,2.608695652
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,3,1,12,5,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Large,6.782608696
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,3,2,7,7,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Small,1.52173913
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,3,2,7,7,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,1.52173913
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,3,2,7,7,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Large,3.956521739
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,4,1,6,3,BAR,3,,YES,deep,0.565217391,0.217391304,0.217391304,Small,1.304347826
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,4,1,6,3,BAR,3,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,1.304347826
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,4,1,6,3,BAR,3,,YES,deep,0.565217391,0.217391304,0.217391304,Large,3.391304348
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,4,2,7,2,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Small,1.52173913
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,4,2,7,2,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,1.52173913
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,4,2,7,2,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Large,3.956521739
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,5,1,4,0,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Small,0.869565217
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,5,1,4,0,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,0.869565217
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,5,1,4,0,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Large,2.260869565
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,5,2,6,5,BAR,3,,YES,deep,0.565217391,0.217391304,0.217391304,Small,1.304347826
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,5,2,6,5,BAR,3,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,1.304347826
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,5,2,6,5,BAR,3,,YES,deep,0.565217391,0.217391304,0.217391304,Large,3.391304348
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,6,1,2,1,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Small,0.434782609
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,6,1,2,1,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,0.434782609
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,6,1,2,1,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Large,1.130434783
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,6,2,16,4,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Small,3.47826087
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,6,2,16,4,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,3.47826087
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,6,2,16,4,BAR,2,,YES,deep,0.565217391,0.217391304,0.217391304,Large,9.043478261
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,7,1,5,4,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Small,1.086956522
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,7,1,5,4,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,1.086956522
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,7,1,5,4,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Large,2.826086957
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,7,2,7,4,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Small,1.52173913
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,7,2,7,4,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,1.52173913
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,7,2,7,4,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Large,3.956521739
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,8,1,0,0,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Small,0
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,8,1,0,0,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,0
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,8,1,0,0,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Large,0
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,8,2,3,0,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Small,0.652173913
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,8,2,3,0,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Medium,0.652173913
170829,2017,Summer,36.63287702,-121.9181637,REF_073,Smith,Gorra,Summer,11,15.8,8,2,3,0,BAR,1,,YES,deep,0.565217391,0.217391304,0.217391304,Large,1.695652174
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,1,1,19,5,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Small,6.53125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,1,1,19,5,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Medium,11.28125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,1,1,19,5,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Large,1.1875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,1,2,21,4,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Small,7.21875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,1,2,21,4,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Medium,12.46875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,1,2,21,4,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Large,1.3125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,2,1,16,4,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Small,5.5
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,2,1,16,4,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Medium,9.5
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,2,1,16,4,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Large,1
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,2,2,19,4,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Small,6.53125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,2,2,19,4,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Medium,11.28125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,2,2,19,4,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Large,1.1875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,3,1,28,6,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Small,9.625
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,3,1,28,6,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Medium,16.625
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,3,1,28,6,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Large,1.75
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,3,2,24,1,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Small,8.25
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,3,2,24,1,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Medium,14.25
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,3,2,24,1,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Large,1.5
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,4,1,11,0,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Small,3.78125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,4,1,11,0,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Medium,6.53125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,4,1,11,0,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Large,0.6875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,4,2,24,4,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Small,8.25
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,4,2,24,4,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Medium,14.25
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,4,2,24,4,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Large,1.5
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,5,1,18,3,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Small,6.1875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,5,1,18,3,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Medium,10.6875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,5,1,18,3,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Large,1.125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,5,2,6,5,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Small,2.0625
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,5,2,6,5,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Medium,3.5625
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,5,2,6,5,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Large,0.375
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,6,1,8,1,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Small,2.75
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,6,1,8,1,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Medium,4.75
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,6,1,8,1,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Large,0.5
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,6,2,12,3,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Small,4.125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,6,2,12,3,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Medium,7.125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,6,2,12,3,BAR,2,,YES,mid,0.0625,0.34375,0.59375,Large,0.75
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,7,1,13,1,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Small,4.46875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,7,1,13,1,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Medium,7.71875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,7,1,13,1,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Large,0.8125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,7,2,3,1,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Small,1.03125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,7,2,3,1,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Medium,1.78125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,7,2,3,1,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Large,0.1875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,8,1,5,3,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Small,1.71875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,8,1,5,3,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Medium,2.96875
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,8,1,5,3,BAR,1,,YES,mid,0.0625,0.34375,0.59375,Large,0.3125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,8,2,12,2,BAR,3,,YES,mid,0.0625,0.34375,0.59375,Small,4.125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,8,2,12,2,BAR,3,,YES,mid,0.0625,0.34375,0.59375,Medium,7.125
170901,2017,Summer,36.63878914,-121.9246315,REF_099,Smith,Gorra,Summer,11,13.1,8,2,12,2,BAR,3,,YES,mid,0.0625,0.34375,0.59375,Large,0.75
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,1,1,22,0,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Small,3.4375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,1,1,22,0,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Medium,11.6875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,1,1,22,0,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Large,6.875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,1,2,27,4,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Small,4.21875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,1,2,27,4,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Medium,14.34375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,1,2,27,4,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Large,8.4375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,2,1,33,4,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Small,5.15625
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,2,1,33,4,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Medium,17.53125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,2,1,33,4,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Large,10.3125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,2,2,50,2,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Small,7.8125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,2,2,50,2,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Medium,26.5625
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,2,2,50,2,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Large,15.625
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,3,1,35,2,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Small,5.46875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,3,1,35,2,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Medium,18.59375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,3,1,35,2,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Large,10.9375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,3,2,22,0,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Small,3.4375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,3,2,22,0,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Medium,11.6875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,3,2,22,0,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Large,6.875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,4,1,26,2,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Small,4.0625
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,4,1,26,2,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Medium,13.8125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,4,1,26,2,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Large,8.125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,4,2,26,1,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Small,4.0625
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,4,2,26,1,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Medium,13.8125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,4,2,26,1,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Large,8.125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,5,1,12,0,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Small,1.875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,5,1,12,0,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Medium,6.375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,5,1,12,0,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Large,3.75
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,5,2,22,1,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Small,3.4375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,5,2,22,1,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Medium,11.6875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,5,2,22,1,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Large,6.875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,6,1,9,1,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Small,1.40625
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,6,1,9,1,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Medium,4.78125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,6,1,9,1,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Large,2.8125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,6,2,20,7,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Small,3.125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,6,2,20,7,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Medium,10.625
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,6,2,20,7,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Large,6.25
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,7,1,3,2,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Small,0.46875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,7,1,3,2,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Medium,1.59375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,7,1,3,2,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Large,0.9375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,7,2,12,2,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Small,1.875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,7,2,12,2,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Medium,6.375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,7,2,12,2,BAR,2,,YES,mid,0.3125,0.15625,0.53125,Large,3.75
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,8,1,26,4,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Small,4.0625
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,8,1,26,4,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Medium,13.8125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,8,1,26,4,BAR,3,,YES,mid,0.3125,0.15625,0.53125,Large,8.125
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,8,2,14,3,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Small,2.1875
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,8,2,14,3,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Medium,7.4375
170906,2017,Summer,36.63537459,-121.9207611,REF_042,Smith,Gorra,Summer,12,12.9,8,2,14,3,BAR,1,,YES,mid,0.3125,0.15625,0.53125,Large,4.375
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,1,1,4,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Small,0
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,1,1,4,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Medium,1.142857143
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,1,1,4,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Large,2.857142857
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,1,2,12,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Small,0
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,1,2,12,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Medium,3.428571429
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,1,2,12,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Large,8.571428571
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,2,1,3,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Small,0
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,2,1,3,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Medium,0.857142857
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,2,1,3,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Large,2.142857143
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,2,2,0,0,FOR,1,,YES,shallow,0.714285714,0,0.285714286,Small,0
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,2,2,0,0,FOR,1,,YES,shallow,0.714285714,0,0.285714286,Medium,0
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,2,2,0,0,FOR,1,,YES,shallow,0.714285714,0,0.285714286,Large,0
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,3,1,2,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Small,0
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,3,1,2,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Medium,0.571428571
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,3,1,2,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Large,1.428571429
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,3,2,3,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Small,0
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,3,2,3,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Medium,0.857142857
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,3,2,3,0,FOR,2,,YES,shallow,0.714285714,0,0.285714286,Large,2.142857143
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,4,1,1,0,FOR,3,,YES,shallow,0.714285714,0,0.285714286,Small,0
170913,2017,Summer,36.63355772,-121.9200553,REF_020,Smith,Gorra,Summer,14,5.6,4,1,1,0,FOR,3,,YES,shallow,0.714285714,0,0.285714286,Medium,0.285714286
